Index,Dataset,Isoclass,Cell 1,Cell 2,Cell 3,Class 1,Class 2,Class 3,Spatial Domain 1,Spatial Domain 2,Spatial Domain 3,Brainmap Layer 1,Brainmap Layer 2,Brainmap Layer 3,Anatomical Class 1,Anatomical Class 2,Anatomical Class 3
1629,Synapse 4,4,PVPL,PVCL,AVER,PVP,PVC,AVE,Avoidance,Avoidance,Anterior,3,3,3,IN3,IN1,IN1
1630,Synapse 4,4,AVM,PVCL,AVER,AVM,PVC,AVE,Avoidance,Avoidance,Anterior,1,3,3,SN3,IN1,IN1
1631,Synapse 4,4,CEPVL,ALML,AVER,CEPV,ALM,AVE,Anterior,Avoidance,Anterior,1,1,3,SN1,SN3,IN1
1632,Synapse 4,4,CEPVL,RIS,AVER,CEPV,RIS,AVE,Anterior,Lateral,Anterior,1,3,3,SN1,IN3,IN1
1633,Synapse 4,4,RIH,OLQVL,RICL,RIH,OLQV,RIC,Anterior,Anterior,Sublateral,3,1,3,IN4,SN1,IN2
1634,Synapse 4,4,RIH,OLQVL,RMDVR,RIH,OLQV,RMDV,Anterior,Anterior,Anterior,3,1,3,IN4,SN1,HMN
1635,Synapse 4,4,CEPDL,ALML,RICL,CEPD,ALM,RIC,Sublateral,Avoidance,Sublateral,1,1,3,SN1,SN3,IN2
1636,Synapse 4,4,CEPDL,ALML,RICR,CEPD,ALM,RIC,Sublateral,Avoidance,Sublateral,1,1,3,SN1,SN3,IN2
1637,Synapse 4,4,CEPDL,ALML,OLQDL,CEPD,ALM,OLQD,Sublateral,Avoidance,Anterior,1,1,1,SN1,SN3,SN1
1638,Synapse 4,4,CEPDL,ALML,RMDVL,CEPD,ALM,RMDV,Sublateral,Avoidance,Anterior,1,1,3,SN1,SN3,HMN
1639,Synapse 4,4,CEPDL,ALML,URADL,CEPD,ALM,URAD,Sublateral,Avoidance,Anterior,1,1,2,SN1,SN3,HMN
1640,Synapse 4,4,CEPDL,ALML,IL1DL,CEPD,ALM,IL1D,Sublateral,Avoidance,Anterior,1,1,1,SN1,SN3,SN1
1641,Synapse 4,4,CEPDL,ALML,RMHR,CEPD,ALM,RMH,Sublateral,Avoidance,Sublateral,1,1,3,SN1,SN3,HMN
1642,Synapse 4,4,CEPDL,ALML,URYDL,CEPD,ALM,URYD,Sublateral,Avoidance,Anterior,1,1,1,SN1,SN3,SN1
1643,Synapse 4,4,CEPVL,ALML,RICL,CEPV,ALM,RIC,Anterior,Avoidance,Sublateral,1,1,3,SN1,SN3,IN2
1644,Synapse 4,4,CEPVL,ALML,RICR,CEPV,ALM,RIC,Anterior,Avoidance,Sublateral,1,1,3,SN1,SN3,IN2
1645,Synapse 4,4,CEPVL,ALML,RMDDL,CEPV,ALM,RMDD,Anterior,Avoidance,Anterior,1,1,3,SN1,SN3,HMN
1646,Synapse 4,4,CEPVL,ALML,IL1VL,CEPV,ALM,IL1V,Anterior,Avoidance,Anterior,1,1,1,SN1,SN3,SN1
1647,Synapse 4,4,CEPVL,ALML,URAVL,CEPV,ALM,URAV,Anterior,Avoidance,Anterior,1,1,2,SN1,SN3,HMN
1648,Synapse 4,4,CEPVL,ALML,OLQVL,CEPV,ALM,OLQV,Anterior,Avoidance,Anterior,1,1,1,SN1,SN3,SN1
1649,Synapse 4,4,CEPVL,RIS,OLQVL,CEPV,RIS,OLQV,Anterior,Lateral,Anterior,1,3,1,SN1,IN3,SN1
1650,Synapse 4,4,CEPVL,OLQVL,RMDVR,CEPV,OLQV,RMDV,Anterior,Anterior,Anterior,1,1,3,SN1,SN1,HMN
1651,Synapse 4,4,CEPVL,RIS,URAVL,CEPV,RIS,URAV,Anterior,Lateral,Anterior,1,3,2,SN1,IN3,HMN
1652,Synapse 4,4,CEPVL,URAVL,RMER,CEPV,URAV,RME,Anterior,Anterior,Anterior,1,2,3,SN1,HMN,HMN
1653,Synapse 4,4,CEPVL,RIS,IL1VL,CEPV,RIS,IL1V,Anterior,Lateral,Anterior,1,3,1,SN1,IN3,SN1
1654,Synapse 4,4,CEPVL,RIS,RMDDL,CEPV,RIS,RMDD,Anterior,Lateral,Anterior,1,3,3,SN1,IN3,HMN
1655,Synapse 4,4,CEPVL,RIS,RICL,CEPV,RIS,RIC,Anterior,Lateral,Sublateral,1,3,3,SN1,IN3,IN2
1656,Synapse 4,4,CEPVL,RIS,RICR,CEPV,RIS,RIC,Anterior,Lateral,Sublateral,1,3,3,SN1,IN3,IN2
1657,Synapse 4,4,CEPVL,RICR,SMDDL,CEPV,RIC,SMDD,Anterior,Sublateral,Lateral,1,3,3,SN1,IN2,SMN
1658,Synapse 4,4,CEPVL,RICR,SMDVL,CEPV,RIC,SMDV,Anterior,Sublateral,Lateral,1,3,3,SN1,IN2,SMN
1659,Synapse 4,4,CEPVL,RICL,SMDDL,CEPV,RIC,SMDD,Anterior,Sublateral,Lateral,1,3,3,SN1,IN2,SMN
1660,Synapse 4,4,CEPDL,URBL,RICL,CEPD,URB,RIC,Sublateral,Sublateral,Sublateral,1,3,3,SN1,IN4,IN2
1661,Synapse 4,4,CEPDL,URBL,OLQDL,CEPD,URB,OLQD,Sublateral,Sublateral,Anterior,1,3,1,SN1,IN4,SN1
1662,Synapse 4,4,CEPDL,URBL,RMDVL,CEPD,URB,RMDV,Sublateral,Sublateral,Anterior,1,3,3,SN1,IN4,HMN
1663,Synapse 4,4,CEPDL,URBL,URADL,CEPD,URB,URAD,Sublateral,Sublateral,Anterior,1,3,2,SN1,IN4,HMN
1664,Synapse 4,4,CEPDL,URBL,IL1DL,CEPD,URB,IL1D,Sublateral,Sublateral,Anterior,1,3,1,SN1,IN4,SN1
1665,Synapse 4,4,CEPDL,URBL,RMHR,CEPD,URB,RMH,Sublateral,Sublateral,Sublateral,1,3,3,SN1,IN4,HMN
1666,Synapse 4,4,CEPDL,URBL,URYDL,CEPD,URB,URYD,Sublateral,Sublateral,Anterior,1,3,1,SN1,IN4,SN1
1667,Synapse 4,4,CEPDL,URYDL,RMDDR,CEPD,URYD,RMDD,Sublateral,Anterior,Anterior,1,1,3,SN1,SN1,HMN
1668,Synapse 4,4,CEPDL,OLQDL,RMDDR,CEPD,OLQD,RMDD,Sublateral,Anterior,Anterior,1,1,3,SN1,SN1,HMN
1669,Synapse 4,4,CEPDL,OLQDL,SIBVL,CEPD,OLQD,SIBV,Sublateral,Anterior,Sublateral,1,1,3,SN1,SN1,SMN
1670,Synapse 4,4,CEPDL,RICR,SMDDL,CEPD,RIC,SMDD,Sublateral,Sublateral,Lateral,1,3,3,SN1,IN2,SMN
1671,Synapse 4,4,CEPDL,RICR,SMDVL,CEPD,RIC,SMDV,Sublateral,Sublateral,Lateral,1,3,3,SN1,IN2,SMN
1672,Synapse 4,4,CEPDL,RICL,SMDDL,CEPD,RIC,SMDD,Sublateral,Sublateral,Lateral,1,3,3,SN1,IN2,SMN
1673,Synapse 4,4,URXL,URBL,RICL,URX,URB,RIC,Unclassified,Sublateral,Sublateral,1,3,3,SN4,IN4,IN2
1674,Synapse 4,4,URXL,RICL,SMDDL,URX,RIC,SMDD,Unclassified,Sublateral,Lateral,1,3,3,SN4,IN2,SMN
1675,Synapse 4,4,URBR,RICL,SMDDL,URB,RIC,SMDD,Sublateral,Sublateral,Lateral,3,3,3,IN2,IN2,SMN
1676,Synapse 4,4,OLQDR,RICL,SMDDL,OLQD,RIC,SMDD,Anterior,Sublateral,Lateral,1,3,3,SN1,IN2,SMN
1677,Synapse 4,4,CEPDR,RICL,SMDDL,CEPD,RIC,SMDD,Sublateral,Sublateral,Lateral,1,3,3,SN1,IN2,SMN
1678,Synapse 4,4,CEPVR,RICL,SMDDL,CEPV,RIC,SMDD,Anterior,Sublateral,Lateral,1,3,3,SN1,IN2,SMN
1679,Synapse 4,4,OLQVL,RICL,SMDDL,OLQV,RIC,SMDD,Anterior,Sublateral,Lateral,1,3,3,SN1,IN2,SMN
1680,Synapse 4,4,OLQDL,RICR,SMDVL,OLQD,RIC,SMDV,Anterior,Sublateral,Lateral,1,3,3,SN1,IN2,SMN
1681,Synapse 4,4,URBL,RICR,SMDVL,URB,RIC,SMDV,Sublateral,Sublateral,Lateral,3,3,3,IN4,IN2,SMN
1682,Synapse 4,4,OLQDL,RICR,SMDDL,OLQD,RIC,SMDD,Anterior,Sublateral,Lateral,1,3,3,SN1,IN2,SMN
1683,Synapse 4,4,URBL,RICR,SMDDL,URB,RIC,SMDD,Sublateral,Sublateral,Lateral,3,3,3,IN4,IN2,SMN
1684,Synapse 4,4,IL2L,OLQDL,RICR,IL2,OLQD,RIC,Anterior,Anterior,Sublateral,1,1,3,SN1,SN1,IN2
1685,Synapse 4,4,PVCR,RIFR,AVJL,PVC,RIF,AVJ,Avoidance,Avoidance,Avoidance,3,3,2,IN1,IN3,IN2
1686,Synapse 4,4,PVCR,BDUR,AVJL,PVC,BDU,AVJ,Avoidance,Avoidance,Avoidance,3,2,2,IN1,IN3,IN2
1687,Synapse 4,4,CEPDR,RMHL,RMDR,CEPD,RMH,RMD,Sublateral,Sublateral,Unclassified,1,3,3,SN1,HMN,HMN
1688,Synapse 4,4,RIS,SAADR,AVKL,RIS,SAAD,AVK,Lateral,Lateral,Lateral,3,3,3,IN3,IN2,IN2
1689,Synapse 4,4,RMFL,SAADR,AVKL,RMF,SAAD,AVK,Lateral,Lateral,Lateral,3,3,3,IN1,IN2,IN2
1690,Synapse 4,4,PVT,SAADR,AVKL,PVT,SAAD,AVK,Lateral,Lateral,Lateral,2,3,3,IN2,IN2,IN2
1691,Synapse 4,4,RMFR,SAADR,AVKL,RMF,SAAD,AVK,Lateral,Lateral,Lateral,3,3,3,IN1,IN2,IN2
1692,Synapse 4,4,PVT,RMFL,RMDR,PVT,RMF,RMD,Lateral,Lateral,Unclassified,2,3,3,IN2,IN1,HMN
1693,Synapse 4,4,PVT,RMFL,AVKR,PVT,RMF,AVK,Lateral,Lateral,Lateral,2,3,3,IN2,IN1,IN2
1694,Synapse 4,4,RMFL,RMDR,RMDVL,RMF,RMD,RMDV,Lateral,Unclassified,Anterior,3,3,3,IN1,HMN,HMN
1695,Synapse 4,4,IL2L,OLQDL,SIBVL,IL2,OLQD,SIBV,Anterior,Anterior,Sublateral,1,1,3,SN1,SN1,SMN
1696,Synapse 4,4,IL2L,OLQDL,RMDDR,IL2,OLQD,RMDD,Anterior,Anterior,Anterior,1,1,3,SN1,SN1,HMN
1697,Synapse 4,4,IL2L,RMDR,RMDVL,IL2,RMD,RMDV,Anterior,Unclassified,Anterior,1,3,3,SN1,HMN,HMN
1698,Synapse 4,4,RMHL,RMDR,RMDVL,RMH,RMD,RMDV,Sublateral,Unclassified,Anterior,3,3,3,HMN,HMN,HMN
1699,Synapse 4,4,URBL,IL1L,RMDVL,URB,IL1,RMDV,Sublateral,Anterior,Anterior,3,1,3,IN4,SN1,HMN
1700,Synapse 4,4,IL2L,IL1L,RMDVL,IL2,IL1,RMDV,Anterior,Anterior,Anterior,1,1,3,SN1,SN1,HMN
1701,Synapse 4,4,IL2DL,IL1DL,RMDVL,IL2D,IL1D,RMDV,Anterior,Anterior,Anterior,1,1,3,SN1,SN1,HMN
1702,Synapse 4,4,URBL,IL1L,RMDDL,URB,IL1,RMDD,Sublateral,Anterior,Anterior,3,1,3,IN4,SN1,HMN
1703,Synapse 4,4,URBL,IL1L,RMDVR,URB,IL1,RMDV,Sublateral,Anterior,Anterior,3,1,3,IN4,SN1,HMN
1704,Synapse 4,4,IL2L,IL1L,RMDDL,IL2,IL1,RMDD,Anterior,Anterior,Anterior,1,1,3,SN1,SN1,HMN
1705,Synapse 4,4,IL2VL,IL1VL,RMDDL,IL2V,IL1V,RMDD,Anterior,Anterior,Anterior,1,1,3,SN1,SN1,HMN
1706,Synapse 4,4,URYVL,IL1VL,URAVL,URYV,IL1V,URAV,Anterior,Anterior,Anterior,1,1,2,SN1,SN1,HMN
1707,Synapse 4,4,IL1VL,URAVL,RMER,IL1V,URAV,RME,Anterior,Anterior,Anterior,1,2,3,SN1,HMN,HMN
1708,Synapse 4,4,IL2L,IL1L,RMDVR,IL2,IL1,RMDV,Anterior,Anterior,Anterior,1,1,3,SN1,SN1,HMN
1709,Synapse 4,5,ADAL,AIBR,RIBL,ADA,AIB,RIB,Avoidance,Taxis,Taxis,3,3,3,IN3,IN2,IN2
1710,Synapse 4,5,ADAL,RIH,RIPL,ADA,RIH,RIP,Avoidance,Anterior,Anterior,3,3,2,IN3,IN4,IN1
1711,Synapse 4,5,ADAL,SAAVL,RIML,ADA,SAAV,RIM,Avoidance,Lateral,Lateral,3,3,3,IN3,IN2,IN1
1712,Synapse 4,5,ADAL,RIML,SMDDL,ADA,RIM,SMDD,Avoidance,Lateral,Lateral,3,3,3,IN3,IN1,SMN
1713,Synapse 4,5,ADAL,SAAVR,RIML,ADA,SAAV,RIM,Avoidance,Lateral,Lateral,3,3,3,IN3,IN2,IN1
1714,Synapse 4,5,AIZL,SAAVR,RIML,AIZ,SAAV,RIM,Taxis,Lateral,Lateral,3,3,3,IN3,IN2,IN1
1715,Synapse 4,5,SAAVR,RIML,AIBL,SAAV,RIM,AIB,Lateral,Lateral,Taxis,3,3,3,IN2,IN1,IN2
1716,Synapse 4,5,RIFL,SAAVR,RIML,RIF,SAAV,RIM,Avoidance,Lateral,Lateral,3,3,3,IN3,IN2,IN1
1717,Synapse 4,5,SAAVR,SAADL,RIML,SAAV,SAAD,RIM,Lateral,Lateral,Lateral,3,3,3,IN2,IN2,IN1
1718,Synapse 4,5,RIS,SAAVR,RIML,RIS,SAAV,RIM,Lateral,Lateral,Lateral,3,3,3,IN3,IN2,IN1
1719,Synapse 4,5,SAAVR,RIML,AVKL,SAAV,RIM,AVK,Lateral,Lateral,Lateral,3,3,3,IN2,IN1,IN2
1720,Synapse 4,5,SAAVR,SAADR,RIML,SAAV,SAAD,RIM,Lateral,Lateral,Lateral,3,3,3,IN2,IN2,IN1
1721,Synapse 4,5,SAAVR,AVKR,RIML,SAAV,AVK,RIM,Lateral,Lateral,Lateral,3,3,3,IN2,IN2,IN1
1722,Synapse 4,5,SAAVR,RIML,SMBDL,SAAV,RIM,SMBD,Lateral,Lateral,Sublateral,3,3,3,IN2,IN1,SMN
1723,Synapse 4,5,AVKR,AIBR,RIML,AVK,AIB,RIM,Lateral,Taxis,Lateral,3,3,3,IN2,IN2,IN1
1724,Synapse 4,5,AVKR,SAAVL,RIML,AVK,SAAV,RIM,Lateral,Lateral,Lateral,3,3,3,IN2,IN2,IN1
1725,Synapse 4,5,AVKR,RIML,SMDDL,AVK,RIM,SMDD,Lateral,Lateral,Lateral,3,3,3,IN2,IN1,SMN
1726,Synapse 4,5,RIML,RIAL,SMDVL,RIM,RIA,SMDV,Lateral,Anterior,Lateral,3,3,3,IN1,IN2,SMN
1727,Synapse 4,5,RIAR,RIML,SMDVL,RIA,RIM,SMDV,Anterior,Lateral,Lateral,3,3,3,IN2,IN1,SMN
1728,Synapse 4,5,AIZL,RIML,SMDDL,AIZ,RIM,SMDD,Taxis,Lateral,Lateral,3,3,3,IN3,IN1,SMN
1729,Synapse 4,5,RIML,SMDDL,AIBL,RIM,SMDD,AIB,Lateral,Lateral,Taxis,3,3,3,IN1,SMN,IN2
1730,Synapse 4,5,RIFL,RIML,SMDDL,RIF,RIM,SMDD,Avoidance,Lateral,Lateral,3,3,3,IN3,IN1,SMN
1731,Synapse 4,5,SAADL,RIML,SMDDL,SAAD,RIM,SMDD,Lateral,Lateral,Lateral,3,3,3,IN2,IN1,SMN
1732,Synapse 4,5,RIS,RIML,SMDDL,RIS,RIM,SMDD,Lateral,Lateral,Lateral,3,3,3,IN3,IN1,SMN
1733,Synapse 4,5,RIML,AVKL,SMDDL,RIM,AVK,SMDD,Lateral,Lateral,Lateral,3,3,3,IN1,IN2,SMN
1734,Synapse 4,5,SAADR,RIML,SMDDL,SAAD,RIM,SMDD,Lateral,Lateral,Lateral,3,3,3,IN2,IN1,SMN
1735,Synapse 4,5,RIMR,RIML,SMDDL,RIM,RIM,SMDD,Lateral,Lateral,Lateral,3,3,3,IN1,IN1,SMN
1736,Synapse 4,5,RIML,RICL,SMDDL,RIM,RIC,SMDD,Lateral,Sublateral,Lateral,3,3,3,IN1,IN2,SMN
1737,Synapse 4,5,RICR,RIML,SMDDL,RIC,RIM,SMDD,Sublateral,Lateral,Lateral,3,3,3,IN2,IN1,SMN
1738,Synapse 4,5,OLLR,RIML,SMDDL,OLL,RIM,SMDD,Anterior,Lateral,Lateral,1,3,3,SN1,IN1,SMN
1739,Synapse 4,5,URYDR,RIML,SMDDL,URYD,RIM,SMDD,Anterior,Lateral,Lateral,1,3,3,SN1,IN1,SMN
1740,Synapse 4,5,RMED,RIML,SMDDL,RMED,RIM,SMDD,Anterior,Lateral,Lateral,3,3,3,HMN,IN1,SMN
1741,Synapse 4,5,RIML,RMDR,RIAL,RIM,RMD,RIA,Lateral,Unclassified,Anterior,3,3,3,IN1,HMN,IN2
1742,Synapse 4,5,IL1L,RIML,RMDR,IL1,RIM,RMD,Anterior,Lateral,Unclassified,1,3,3,SN1,IN1,HMN
1743,Synapse 4,5,SAADR,AIBR,RIML,SAAD,AIB,RIM,Lateral,Taxis,Lateral,3,3,3,IN2,IN2,IN1
1744,Synapse 4,5,SAADR,SAAVL,RIML,SAAD,SAAV,RIM,Lateral,Lateral,Lateral,3,3,3,IN2,IN2,IN1
1745,Synapse 4,5,AIBR,RIML,AVKL,AIB,RIM,AVK,Taxis,Lateral,Lateral,3,3,3,IN2,IN1,IN2
1746,Synapse 4,5,SAAVL,RIML,AVKL,SAAV,RIM,AVK,Lateral,Lateral,Lateral,3,3,3,IN2,IN1,IN2
1747,Synapse 4,5,RIS,AIBR,RIML,RIS,AIB,RIM,Lateral,Taxis,Lateral,3,3,3,IN3,IN2,IN1
1748,Synapse 4,5,RIS,SAAVL,RIML,RIS,SAAV,RIM,Lateral,Lateral,Lateral,3,3,3,IN3,IN2,IN1
1749,Synapse 4,5,AIZL,SAAVL,RIML,AIZ,SAAV,RIM,Taxis,Lateral,Lateral,3,3,3,IN3,IN2,IN1
1750,Synapse 4,5,SAAVL,RIML,AIBL,SAAV,RIM,AIB,Lateral,Lateral,Taxis,3,3,3,IN2,IN1,IN2
1751,Synapse 4,5,RIFL,SAAVL,RIML,RIF,SAAV,RIM,Avoidance,Lateral,Lateral,3,3,3,IN3,IN2,IN1
1752,Synapse 4,5,SAAVL,SAADL,RIML,SAAV,SAAD,RIM,Lateral,Lateral,Lateral,3,3,3,IN2,IN2,IN1
1753,Synapse 4,5,ALNL,SAAVL,RIML,ALN,SAAV,RIM,Unclassified,Lateral,Lateral,2,3,3,IN1,IN2,IN1
1754,Synapse 4,5,SAAVL,SMBDR,RIML,SAAV,SMBD,RIM,Lateral,Sublateral,Lateral,3,3,3,IN2,SMN,IN1
1755,Synapse 4,5,AUAL,RIML,RIBL,AUA,RIM,RIB,Taxis,Lateral,Taxis,3,3,3,IN3,IN1,IN2
1756,Synapse 4,5,BAGR,RIML,RIBL,BAG,RIM,RIB,Taxis,Lateral,Taxis,1,3,3,SN4,IN1,IN2
1757,Synapse 4,5,SAADL,AIBR,RIML,SAAD,AIB,RIM,Lateral,Taxis,Lateral,3,3,3,IN2,IN2,IN1
1758,Synapse 4,5,RIML,SMDDR,RIAL,RIM,SMDD,RIA,Lateral,Lateral,Anterior,3,3,3,IN1,SMN,IN2
1759,Synapse 4,5,RIFL,AIBR,RIML,RIF,AIB,RIM,Avoidance,Taxis,Lateral,3,3,3,IN3,IN2,IN1
1760,Synapse 4,5,AIBR,RIML,AIBL,AIB,RIM,AIB,Taxis,Lateral,Taxis,3,3,3,IN2,IN1,IN2
1761,Synapse 4,5,RIML,RIAL,RMDL,RIM,RIA,RMD,Lateral,Anterior,Unclassified,3,3,3,IN1,IN2,HMN
1762,Synapse 4,5,RIAR,RIML,RMDL,RIA,RIM,RMD,Anterior,Lateral,Unclassified,3,3,3,IN2,IN1,HMN
1763,Synapse 4,5,IL1R,RIML,RMDL,IL1,RIM,RMD,Anterior,Lateral,Unclassified,1,3,3,SN1,IN1,HMN
1764,Synapse 4,5,AWCL,AIBR,RIML,AWC,AIB,RIM,Taxis,Taxis,Lateral,1,3,3,SN6,IN2,IN1
1765,Synapse 4,5,IL2VL,RIH,RIPL,IL2V,RIH,RIP,Anterior,Anterior,Anterior,1,3,2,SN1,IN4,IN1
1766,Synapse 4,5,RIH,IL2DL,RIPL,RIH,IL2D,RIP,Anterior,Anterior,Anterior,3,1,2,IN4,SN1,IN1
1767,Synapse 4,5,RIH,URAVL,RIPL,RIH,URAV,RIP,Anterior,Anterior,Anterior,3,2,2,IN4,HMN,IN1
1768,Synapse 4,5,RIH,IL1VL,RIPL,RIH,IL1V,RIP,Anterior,Anterior,Anterior,3,1,2,IN4,SN1,IN1
1769,Synapse 4,5,RIH,IL1DL,RIPL,RIH,IL1D,RIP,Anterior,Anterior,Anterior,3,1,2,IN4,SN1,IN1
1770,Synapse 4,5,RIH,URADL,RIPL,RIH,URAD,RIP,Anterior,Anterior,Anterior,3,2,2,IN4,HMN,IN1
1771,Synapse 4,5,CEPVL,RIH,RIPL,CEPV,RIH,RIP,Anterior,Anterior,Anterior,1,3,2,SN1,IN4,IN1
1772,Synapse 4,5,AIBR,RIAL,SMDVL,AIB,RIA,SMDV,Taxis,Anterior,Lateral,3,3,3,IN2,IN2,SMN
1773,Synapse 4,5,AIBR,SMDDR,SMDVL,AIB,SMDD,SMDV,Taxis,Lateral,Lateral,3,3,3,IN2,SMN,SMN
1774,Synapse 4,5,RIAR,AIBR,SMDVL,RIA,AIB,SMDV,Anterior,Taxis,Lateral,3,3,3,IN2,IN2,SMN
1775,Synapse 4,5,AIBR,RIAL,SMDDL,AIB,RIA,SMDD,Taxis,Anterior,Lateral,3,3,3,IN2,IN2,SMN
1776,Synapse 4,5,AIBR,SMDVR,SMDDL,AIB,SMDV,SMDD,Taxis,Lateral,Lateral,3,3,3,IN2,SMN,SMN
1777,Synapse 4,5,RIAR,AIBR,SMDDL,RIA,AIB,SMDD,Anterior,Taxis,Lateral,3,3,3,IN2,IN2,SMN
1778,Synapse 4,5,AIZL,AIBR,RIBL,AIZ,AIB,RIB,Taxis,Taxis,Taxis,3,3,3,IN3,IN2,IN2
1779,Synapse 4,5,AWCL,AIBR,RIBL,AWC,AIB,RIB,Taxis,Taxis,Taxis,1,3,3,SN6,IN2,IN2
1780,Synapse 4,5,OLLL,AIBR,RIBL,OLL,AIB,RIB,Anterior,Taxis,Taxis,1,3,3,SN1,IN2,IN2
1781,Synapse 4,5,AIBR,RIGL,RIBL,AIB,RIG,RIB,Taxis,Lateral,Taxis,3,3,3,IN2,IN2,IN2
1782,Synapse 4,5,AIBR,AIYL,RIBL,AIB,AIY,RIB,Taxis,Taxis,Taxis,3,2,3,IN2,IN3,IN2
1783,Synapse 4,5,AINR,AIBR,RIBL,AIN,AIB,RIB,Taxis,Taxis,Taxis,2,3,3,IN1,IN2,IN2
1784,Synapse 4,5,DVC,AIBR,RIBL,DVC,AIB,RIB,Lateral,Taxis,Taxis,3,3,3,IN2,IN2,IN2
1785,Synapse 4,5,RIH,AIBR,RIBL,RIH,AIB,RIB,Anterior,Taxis,Taxis,3,3,3,IN4,IN2,IN2
1786,Synapse 4,5,URYVL,AIBR,RIBL,URYV,AIB,RIB,Anterior,Taxis,Taxis,1,3,3,SN1,IN2,IN2
1787,Synapse 4,5,ASHL,AWCL,AIAL,ASH,AWC,AIA,Avoidance,Taxis,Taxis,1,1,2,SN5,SN6,IN3
1788,Synapse 4,5,ASHL,ASEL,AIAL,ASH,ASE,AIA,Avoidance,Taxis,Taxis,1,1,2,SN5,SN6,IN3
1789,Synapse 4,5,ASHL,RIBR,AIBL,ASH,RIB,AIB,Avoidance,Taxis,Taxis,1,3,3,SN5,IN2,IN2
1790,Synapse 4,5,ASHL,RIMR,AIBL,ASH,RIM,AIB,Avoidance,Lateral,Taxis,1,3,3,SN5,IN1,IN2
1791,Synapse 4,5,ASHL,RIAL,RMDL,ASH,RIA,RMD,Avoidance,Anterior,Unclassified,1,3,3,SN5,IN2,HMN
1792,Synapse 4,5,ASHL,RIAL,SMDDR,ASH,RIA,SMDD,Avoidance,Anterior,Lateral,1,3,3,SN5,IN2,SMN
1793,Synapse 4,5,ASHL,SMDVR,RIAL,ASH,SMDV,RIA,Avoidance,Lateral,Anterior,1,3,3,SN5,SMN,IN2
1794,Synapse 4,5,ASHL,RIAR,RIAL,ASH,RIA,RIA,Avoidance,Anterior,Anterior,1,3,3,SN5,IN2,IN2
1795,Synapse 4,5,ASHL,RMDR,RIAL,ASH,RMD,RIA,Avoidance,Unclassified,Anterior,1,3,3,SN5,HMN,IN2
1796,Synapse 4,5,ASHL,RIVR,RIAL,ASH,RIV,RIA,Avoidance,Lateral,Anterior,1,3,3,SN5,HMN,IN2
1797,Synapse 4,5,ASHL,RIAL,SMDDL,ASH,RIA,SMDD,Avoidance,Anterior,Lateral,1,3,3,SN5,IN2,SMN
1798,Synapse 4,5,ASHL,RIAL,SMDVL,ASH,RIA,SMDV,Avoidance,Anterior,Lateral,1,3,3,SN5,IN2,SMN
1799,Synapse 4,5,ADEL,FLPL,ADER,ADE,FLP,ADE,Unclassified,Avoidance,Unclassified,1,1,1,SN3,SN3,SN3
1800,Synapse 4,5,ADEL,RIR,RIGL,ADE,RIR,RIG,Unclassified,Unclassified,Lateral,1,3,3,SN3,IN4,IN2
1801,Synapse 4,5,ADEL,BAGR,RIGL,ADE,BAG,RIG,Unclassified,Taxis,Lateral,1,1,3,SN3,SN4,IN2
1802,Synapse 4,5,ADEL,CEPVL,OLLL,ADE,CEPV,OLL,Unclassified,Anterior,Anterior,1,1,1,SN3,SN1,SN1
1803,Synapse 4,5,ADEL,CEPDL,OLLL,ADE,CEPD,OLL,Unclassified,Sublateral,Anterior,1,1,1,SN3,SN1,SN1
1804,Synapse 4,5,ADEL,BAGL,RIGR,ADE,BAG,RIG,Unclassified,Taxis,Lateral,1,1,3,SN3,SN4,IN2
1805,Synapse 4,5,ADEL,RIAL,RMDL,ADE,RIA,RMD,Unclassified,Anterior,Unclassified,1,3,3,SN3,IN2,HMN
1806,Synapse 4,5,ADEL,RIAR,RMDL,ADE,RIA,RMD,Unclassified,Anterior,Unclassified,1,3,3,SN3,IN2,HMN
1807,Synapse 4,5,ADEL,RMDR,RMDL,ADE,RMD,RMD,Unclassified,Unclassified,Unclassified,1,3,3,SN3,HMN,HMN
1808,Synapse 4,5,ADEL,IL1R,RMDL,ADE,IL1,RMD,Unclassified,Anterior,Unclassified,1,1,3,SN3,SN1,HMN
1809,Synapse 4,5,RMGR,RIAL,RMDL,RMG,RIA,RMD,Sublateral,Anterior,Unclassified,3,3,3,IN1,IN2,HMN
1810,Synapse 4,5,RMGR,RIAR,RMDL,RMG,RIA,RMD,Sublateral,Anterior,Unclassified,3,3,3,IN1,IN2,HMN
1811,Synapse 4,5,RMGR,RMDR,RMDL,RMG,RMD,RMD,Sublateral,Unclassified,Unclassified,3,3,3,IN1,HMN,HMN
1812,Synapse 4,5,RMGR,IL1R,RMDL,RMG,IL1,RMD,Sublateral,Anterior,Unclassified,3,1,3,IN1,SN1,HMN
1813,Synapse 4,5,IL2R,RIAL,RMDL,IL2,RIA,RMD,Anterior,Anterior,Unclassified,1,3,3,SN1,IN2,HMN
1814,Synapse 4,5,IL2R,RIAR,RMDL,IL2,RIA,RMD,Anterior,Anterior,Unclassified,1,3,3,SN1,IN2,HMN
1815,Synapse 4,5,IL2R,RMDR,RMDL,IL2,RMD,RMD,Anterior,Unclassified,Unclassified,1,3,3,SN1,HMN,HMN
